sentence_type,item_id,condition,critical_region_name,critical_region_text,aggregated_surprisal_bits,original_full_sentence
N/A (No BPE match),3710,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3711,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3711,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3711,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3711,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3712,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3712,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3712,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3712,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3713,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3713,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3713,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3713,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3714,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3714,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3714,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3714,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3715,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3715,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3715,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3715,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3716,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3716,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3716,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3716,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3717,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3717,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3717,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3717,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3718,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3718,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3718,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3718,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3719,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3719,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3719,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3719,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3720,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3720,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3720,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3720,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3721,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3721,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3721,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3721,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3722,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3722,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3722,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3722,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3723,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3723,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3723,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3723,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3724,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3724,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3724,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3724,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3725,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3725,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3725,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3725,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3726,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3726,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3726,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3726,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3727,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3727,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3727,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3727,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3728,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3728,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3728,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3728,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3729,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3729,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3729,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3729,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3730,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3730,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3730,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3730,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3731,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3731,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3731,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3731,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3732,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3732,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3732,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3732,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3733,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3733,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3733,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3733,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3734,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3734,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3734,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3734,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3735,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3735,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3735,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3735,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3736,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3736,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3736,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3736,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3737,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3737,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3737,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3737,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3738,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3738,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3738,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3738,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3739,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3739,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3739,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3739,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3740,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3740,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3740,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3740,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3741,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3741,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3741,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3741,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3742,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3742,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3742,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3742,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3743,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3743,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3743,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3743,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3744,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3744,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3744,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3744,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3745,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3745,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3745,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3745,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3746,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3746,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3746,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3746,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3747,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3747,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3747,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3747,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3748,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3748,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3748,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3748,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3749,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3749,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3749,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3749,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3750,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3750,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3750,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3750,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3751,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3751,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3751,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3751,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3752,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3752,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3752,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3752,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3753,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3753,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3753,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3753,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3754,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3754,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3754,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3754,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3755,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3755,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3755,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3755,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3756,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3756,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3756,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3756,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3757,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3757,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3757,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3757,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3758,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3758,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3758,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3758,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3759,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3759,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3759,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3759,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3760,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3760,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3760,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3760,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3761,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3761,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3761,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3761,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3762,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3762,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3762,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3762,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3763,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3763,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3763,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3763,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3764,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3764,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3764,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3764,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3765,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3765,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3765,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3765,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3766,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3766,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3766,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3766,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3767,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3767,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3767,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3767,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3768,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3768,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3768,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3768,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3769,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3769,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3769,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3769,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3770,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3770,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3770,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3770,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3771,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3771,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3771,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3771,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3772,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3772,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3772,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3772,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3773,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3773,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3773,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3773,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3774,PLUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3774,MINUS_FILLER_PLUS_GAP,soon,soon,,N/A (No BPE match)
N/A (No BPE match),3774,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3774,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3775,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3775,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3775,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3775,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3776,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3776,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3776,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3776,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3777,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3777,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3777,PLUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3777,MINUS_FILLER_MINUS_GAP,us,us,,N/A (No BPE match)
N/A (No BPE match),3778,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3778,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3778,PLUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3778,MINUS_FILLER_MINUS_GAP,Kim,Kim,,N/A (No BPE match)
N/A (No BPE match),3779,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3779,MINUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
N/A (No BPE match),3779,PLUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3779,MINUS_FILLER_MINUS_GAP,you,you,,N/A (No BPE match)
N/A (No BPE match),3780,PLUS_FILLER_PLUS_GAP,eventually,eventually,,N/A (No BPE match)
