source_doc_name,item,condition,full_sentence_text,bpe_token_index,bpe_token_id,bpe_token_str,log_prob_gpt2,surprisal_bits_gpt2
subject_pg_full,25,plusF_minusG1_minusG2,The spy revealed who the memo about the operation could potentially expose the director this week.,14,N/A,this,-13.15169500,18.97388516
subject_pg_full,25,plusF_minusG1_minusG2,The spy revealed who the memo about the operation could potentially expose the director this week.,15,N/A,week,-0.82184100,1.18566594
subject_pg_full,25,plusF_minusG1_minusG2,The spy revealed who the memo about the operation could potentially expose the director this week.,16,N/A,.,-10.63524800,15.34341955
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,1,N/A,spy,-15.06217700,21.73012806
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,2,N/A,revealed,-9.26529800,13.36699948
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,3,N/A,that,-1.49511100,2.15698923
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,4,N/A,the,-2.70918100,3.90852199
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,5,N/A,memo,-12.49663600,18.02883478
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,6,N/A,about,-7.03748200,10.15294038
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,7,N/A,could,-18.62488300,26.87002634
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,8,N/A,potentially,-5.20223400,7.50523719
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,9,N/A,expose,-6.26604500,9.03999205
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,10,N/A,this,-10.49625000,15.14288782
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,11,N/A,week,-4.36472900,6.29697288
subject_pg_full,25,minusF_plusG1_plusG2,The spy revealed that the memo about could potentially expose this week.,12,N/A,.,-16.08466900,23.20527220
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,1,N/A,spy,-15.06217700,21.73012806
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,2,N/A,revealed,-9.26529800,13.36699948
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,3,N/A,that,-1.49511100,2.15698923
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,4,N/A,the,-2.70918100,3.90852199
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,5,N/A,memo,-12.49663600,18.02883478
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,6,N/A,about,-7.03748200,10.15294038
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,7,N/A,could,-18.62488300,26.87002634
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,8,N/A,potentially,-5.20223400,7.50523719
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,9,N/A,expose,-6.26604500,9.03999205
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,10,N/A,the,-2.48465400,3.58459800
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,11,N/A,director,-9.53812800,13.76060996
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,12,N/A,this,-14.32301600,20.66374415
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,13,N/A,week,-1.18175200,1.70490775
subject_pg_full,25,minusF_plusG1_minusG2,The spy revealed that the memo about could potentially expose the director this week.,14,N/A,.,-11.47708100,16.55792784
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,1,N/A,spy,-15.06217700,21.73012806
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,2,N/A,revealed,-9.26529800,13.36699948
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,3,N/A,that,-1.49511100,2.15698923
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,4,N/A,the,-2.70918100,3.90852199
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,5,N/A,memo,-12.49663600,18.02883478
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,6,N/A,about,-7.03748200,10.15294038
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,7,N/A,the,-2.29246400,3.30732644
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,8,N/A,operation,-8.52476800,12.29864052
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,9,N/A,could,-7.02352900,10.13281046
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,10,N/A,potentially,-6.61216200,9.53933333
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,11,N/A,expose,-5.84463600,8.43202737
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,12,N/A,this,-11.03116000,15.91459983
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,13,N/A,week,-3.44296000,4.96714132
subject_pg_full,25,minusF_minusG1_plusG2,The spy revealed that the memo about the operation could potentially expose this week.,14,N/A,.,-16.40758100,23.67113574
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,1,N/A,spy,-15.06217700,21.73012806
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,2,N/A,revealed,-9.26529800,13.36699948
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,3,N/A,that,-1.49511100,2.15698923
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,4,N/A,the,-2.70918100,3.90852199
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,5,N/A,memo,-12.49663600,18.02883478
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,6,N/A,about,-7.03748200,10.15294038
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,7,N/A,the,-2.29246400,3.30732644
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,8,N/A,operation,-8.52476800,12.29864052
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,9,N/A,could,-7.02352900,10.13281046
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,10,N/A,potentially,-6.61216200,9.53933333
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,11,N/A,expose,-5.84463600,8.43202737
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,12,N/A,the,-2.32490800,3.35413324
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,13,N/A,director,-9.33972600,13.47437638
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,14,N/A,this,-14.87436000,21.45916541
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,15,N/A,week,-1.20021800,1.73154856
subject_pg_full,25,minusF_minusG1_minusG2,The spy revealed that the memo about the operation could potentially expose the director this week.,16,N/A,.,-11.44765900,16.51548087
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,1,N/A,jury,-11.73037000,16.92334663
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,2,N/A,saw,-10.03185300,14.47290457
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,3,N/A,who,-11.30658500,16.31195411
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,4,N/A,the,-5.28133400,7.61935437
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,5,N/A,evidence,-9.88523300,14.26137663
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,6,N/A,against,-6.19997200,8.94466886
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,7,N/A,seemed,-15.18267500,21.90396993
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,8,N/A,to,-0.56125500,0.80971981
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,9,N/A,impl,-11.91577700,17.19083239
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,10,N/A,icate,-0.00364000,0.00525141
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,11,N/A,immediately,-12.88583600,18.59033169
subject_pg_full,26,plusF_plusG1_plusG2,The jury saw who the evidence against seemed to implicate immediately.,12,N/A,.,-11.58480100,16.71333495
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,1,N/A,jury,-11.73037000,16.92334663
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,2,N/A,saw,-10.03185300,14.47290457
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,3,N/A,who,-11.30658500,16.31195411
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,4,N/A,the,-5.28133400,7.61935437
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,5,N/A,evidence,-9.88523300,14.26137663
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,6,N/A,against,-6.19997200,8.94466886
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,7,N/A,seemed,-15.18267500,21.90396993
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,8,N/A,to,-0.56125500,0.80971981
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,9,N/A,impl,-11.91577700,17.19083239
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,10,N/A,icate,-0.00364000,0.00525141
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,11,N/A,the,-5.03973900,7.27080646
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,12,N/A,witness,-11.04256400,15.93105232
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,13,N/A,immediately,-12.65287600,18.25424146
subject_pg_full,26,plusF_plusG1_minusG2,The jury saw who the evidence against seemed to implicate the witness immediately.,14,N/A,.,-12.78116200,18.43931903
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,1,N/A,jury,-11.73037000,16.92334663
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,2,N/A,saw,-10.03185300,14.47290457
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,3,N/A,who,-11.30658500,16.31195411
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,4,N/A,the,-5.28133400,7.61935437
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,5,N/A,evidence,-9.88523300,14.26137663
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,6,N/A,against,-6.19997200,8.94466886
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,7,N/A,the,-4.07193600,5.87456187
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,8,N/A,defendant,-4.55155800,6.56651015
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,9,N/A,seemed,-10.32081000,14.88978140
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,10,N/A,to,-0.16285600,0.23495154
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,11,N/A,impl,-12.08406400,17.43361921
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,12,N/A,icate,-0.00245800,0.00354614
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,13,N/A,immediately,-12.13447700,17.50634979
subject_pg_full,26,plusF_minusG1_plusG2,The jury saw who the evidence against the defendant seemed to implicate immediately.,14,N/A,.,-11.56369700,16.68288832
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,1,N/A,jury,-11.73037000,16.92334663
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,2,N/A,saw,-10.03185300,14.47290457
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,3,N/A,who,-11.30658500,16.31195411
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,4,N/A,the,-5.28133400,7.61935437
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,5,N/A,evidence,-9.88523300,14.26137663
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,6,N/A,against,-6.19997200,8.94466886
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,7,N/A,the,-4.07193600,5.87456187
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,8,N/A,defendant,-4.55155800,6.56651015
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,9,N/A,seemed,-10.32081000,14.88978140
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,10,N/A,to,-0.16285600,0.23495154
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,11,N/A,impl,-12.08406400,17.43361921
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,12,N/A,icate,-0.00245800,0.00354614
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,13,N/A,the,-7.20767200,10.39847265
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,14,N/A,witness,-8.53534500,12.31389990
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,15,N/A,immediately,-12.41756700,17.91476233
subject_pg_full,26,plusF_minusG1_minusG2,The jury saw who the evidence against the defendant seemed to implicate the witness immediately.,16,N/A,.,-13.12754700,18.93904696
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,1,N/A,jury,-11.73037000,16.92334663
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,2,N/A,saw,-10.03185300,14.47290457
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,3,N/A,that,-3.22617400,4.65438523
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,4,N/A,the,-2.86480500,4.13303997
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,5,N/A,evidence,-6.39626000,9.22785258
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,6,N/A,against,-4.56834400,6.59072723
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,7,N/A,seemed,-21.35114400,30.80318957
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,8,N/A,to,-1.19075000,1.71788912
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,9,N/A,impl,-8.25891700,11.91509860
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,10,N/A,icate,-0.00394400,0.00568999
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,11,N/A,immediately,-16.12616700,23.26514116
subject_pg_full,26,minusF_plusG1_plusG2,The jury saw that the evidence against seemed to implicate immediately.,12,N/A,.,-12.61233500,18.19575316
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,1,N/A,jury,-11.73037000,16.92334663
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,2,N/A,saw,-10.03185300,14.47290457
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,3,N/A,that,-3.22617400,4.65438523
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,4,N/A,the,-2.86480500,4.13303997
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,5,N/A,evidence,-6.39626000,9.22785258
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,6,N/A,against,-4.56834400,6.59072723
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,7,N/A,seemed,-21.35114400,30.80318957
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,8,N/A,to,-1.19075000,1.71788912
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,9,N/A,impl,-8.25891700,11.91509860
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,10,N/A,icate,-0.00394400,0.00568999
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,11,N/A,the,-2.42678300,3.50110780
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,12,N/A,witness,-9.52428000,13.74063152
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,13,N/A,immediately,-11.81833100,17.05024753
subject_pg_full,26,minusF_plusG1_minusG2,The jury saw that the evidence against seemed to implicate the witness immediately.,14,N/A,.,-12.12412100,17.49140924
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,1,N/A,jury,-11.73037000,16.92334663
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,2,N/A,saw,-10.03185300,14.47290457
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,3,N/A,that,-3.22617400,4.65438523
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,4,N/A,the,-2.86480500,4.13303997
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,5,N/A,evidence,-6.39626000,9.22785258
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,6,N/A,against,-4.56834400,6.59072723
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,7,N/A,the,-3.48483800,5.02755850
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,8,N/A,defendant,-3.80876200,5.49488205
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,9,N/A,seemed,-9.80748300,14.14920709
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,10,N/A,to,-1.09182000,1.57516330
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,11,N/A,impl,-8.20306500,11.83452120
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,12,N/A,icate,-0.00331200,0.00477821
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,13,N/A,immediately,-16.17658400,23.33787752
subject_pg_full,26,minusF_minusG1_plusG2,The jury saw that the evidence against the defendant seemed to implicate immediately.,14,N/A,.,-12.87174000,18.56999547
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,1,N/A,jury,-11.73037000,16.92334663
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,2,N/A,saw,-10.03185300,14.47290457
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,3,N/A,that,-3.22617400,4.65438523
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,4,N/A,the,-2.86480500,4.13303997
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,5,N/A,evidence,-6.39626000,9.22785258
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,6,N/A,against,-4.56834400,6.59072723
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,7,N/A,the,-3.48483800,5.02755850
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,8,N/A,defendant,-3.80876200,5.49488205
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,9,N/A,seemed,-9.80748300,14.14920709
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,10,N/A,to,-1.09182000,1.57516330
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,11,N/A,impl,-8.20306500,11.83452120
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,12,N/A,icate,-0.00331200,0.00477821
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,13,N/A,the,-2.47430400,3.56966611
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,14,N/A,witness,-7.58687800,10.94555127
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,15,N/A,immediately,-11.46278000,16.53729586
subject_pg_full,26,minusF_minusG1_minusG2,The jury saw that the evidence against the defendant seemed to implicate the witness immediately.,16,N/A,.,-12.69993800,18.32213757
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,1,N/A,class,-12.92400100,18.64539215
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,2,N/A,learned,-12.75515000,18.40179165
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,3,N/A,who,-11.48826400,16.57406150
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,4,N/A,the,-3.45990800,4.99159211
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,5,N/A,biography,-20.48402000,29.55219407
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,6,N/A,of,-1.83940200,2.65369614
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,7,N/A,had,-15.50742000,22.37247793
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,8,N/A,greatly,-15.78625200,22.77474747
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,9,N/A,inspired,-5.07962100,7.32834403
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,10,N/A,yesterday,-15.77689600,22.76124962
subject_pg_full,27,plusF_plusG1_plusG2,The class learned who the biography of had greatly inspired yesterday.,11,N/A,.,-12.19690500,17.59641436
